,Unnamed: 0,Unnamed: 0.1,category,channel_id,dislike,duration,like,publish_date,title,vid,view
2507,2507,2507,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1851,PT5M30S,185770,-,ONE NIGHT AT FREDDY'S (Scariest Game Ever - VR),NYQRsS64rQs,6307496.0
2508,2508,2508,Ceren,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3051,PT12M10S,182006,-,THE DISASTER ARTIST,XWj37S4qJes,3273327.0
2509,2509,2509,YouTube Gaming,UC-lHJZR3Gqxm24_Vd_AJ5Yw,592,PT6M48S,43946,-,"[Horror, Funny] Ao Oni - SOUTH PARK VERSION",SLO5YuI0xZI,3908344.0
2510,2510,2510,Condemned: Criminal Origins,UC-lHJZR3Gqxm24_Vd_AJ5Yw,175,PT13M53S,19927,-,UNLIMITED POWER! - Condemned: Criminal Origins - Let's Play - Part 3,cyMLt3pAVuw,885299.0
2511,2511,2511,Dobby,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4803,PT10M50S,113842,-,Minecraft 2017 Graphics Set on MAX + Texture pack,O_p3XcsDdhg,3153592.0
2512,2512,2512,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,169,PT10M27S,20669,-,"[Horror, Funny] Ju On The Grudge (PC) - ATTACK OF THE DOLPHINS! - Part 9",ywr4sgQQXM0,957786.0
2513,2513,2513,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,32,PT19M39S,4810,-,Amnesia: Abduction [Custom Story] Part 14 - LAST PART,VVpibO-n6HQ,121018.0
2514,2514,2514,Blog & Orang,UC-lHJZR3Gqxm24_Vd_AJ5Yw,85,PT1M34S,8850,-,I'M COMING HOME,VSWRakDWgeY,421239.0
2515,2515,2515,Komedi,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1519,PT1M23S,118474,-,THE GREATEST IMAGES EVER CREATED! - PewDiePie Animated,Mbm2SzeRH2o,2982604.0
2516,2516,2516,Cara & Gaya,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2021,PT12M29S,151324,-,HOW TO GET BIG ON YOUTUBE?,yJlbLNKMRZM,2031734.0
2517,2517,2517,Gravity Bone,UC-lHJZR3Gqxm24_Vd_AJ5Yw,368,PT15M52S,26030,-,VOTE FOR NEXT LET'S PLAY! - Gravity Bone: Playthrough: Part 1/1,XfWGM5jwIy0,1062854.0
2518,2518,2518,Five Nights at Freddy's,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3648,PT6M21S,202099,-,FIVE NIGHTS AT PIKACHU'S.,c3epyNYZZ7c,7022422.0
2519,2519,2519,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1919,PT7M16S,130291,-,BEETHOVEN SIMULATOR,k1MIYlUVhXc,2772765.0
2520,2520,2520,ARK: Survival Evolved,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1830,PT8M28S,129715,-,IT'S TIME TO RIDE THE DINOSAUR! -- Ark -- Part 4,JgR0nYkx81g,3400879.0
2521,2521,2521,21,UC-lHJZR3Gqxm24_Vd_AJ5Yw,0,PT14M54S,0,-,LEVEL 9 | NAUGHTY PIE,ie3UMwenV9s,17274425.0
2522,2522,2522,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1035,PT6M58S,78521,-,SLENDERMAN IN MY MAIL! - (Fridays With PewDiePie - Part 43),OAc-tt7yI2Q,4109319.0
2523,2523,2523,Inside,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1581,PT48M47S,162106,-,MOST UNEXPECTED ENDING! (Inside - Part 5/FINAL/END),VPnOrwE5jBs,3827598.0
2524,2524,2524,Panda Plixid,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3491,PT10M5S,161372,-,WHAT THE BOX?,Yu-O5zDYkZc,3674636.0
2525,2525,2525,Hello Neighbor,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3206,PT12M18S,178489,-,I AM A THIEF! (Storytime),qoqGkjDojzo,2604437.0
2526,2526,2526,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1533,PT13M48S,163586,-,ULTRA JUMPSCARES - Timore,tDlCdWnEWVQ,4684818.0
2527,2527,2527,Condemned: Criminal Origins,UC-lHJZR3Gqxm24_Vd_AJ5Yw,130,PT13M52S,12874,-,KIDS ROOM OF CREEPERS - Condemned: Criminal Origins - Lets Play - Part 18,b4tMmvYOsp4,554685.0
2528,2528,2528,Saulius V,UC-lHJZR3Gqxm24_Vd_AJ5Yw,11346,PT10M37S,328678,-,WHO DO PEOPLE HATE?,afdbYnQsadA,6002535.0
2529,2529,2529,Nightmare House 2,UC-lHJZR3Gqxm24_Vd_AJ5Yw,54,PT13M27S,4303,-,Nightmare House 2: Playthrough - Part 10 - FINAL,dnZ0knmY6ig,191969.0
2530,2530,2530,Happy Wheels,UC-lHJZR3Gqxm24_Vd_AJ5Yw,686,PT11M12S,37838,-,SLAMDUNK MASTER! - Happy Wheels - Part 36,4LwaujiRG0A,3327123.0
2531,2531,2531,Hugo Vanish,UC-lHJZR3Gqxm24_Vd_AJ5Yw,5955,PT8M2S,167248,-,VEGAN GAME FOR VEGANS,BgtWvrORqa0,4231181.0
2532,2532,2532,Feliks,UC-lHJZR3Gqxm24_Vd_AJ5Yw,6640,PT10M48S,249076,-,NEVER SAY THIS TO A GAMER!,ATgLmELcZRY,4080523.0
2533,2533,2533,Skate 3,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3732,PT5M22S,373105,-,GLITCHIEST GAME EVER?! - Skate 3 - Part 5,yMBGW0mRtRk,14164944.0
2534,2534,2534,Call of Duty: Black Ops,UC-lHJZR3Gqxm24_Vd_AJ5Yw,851,PT3M13S,81693,-,Call of Duty: Black Ops: Wager Match: Gun Game,lUtoLyyeOwQ,2354653.0
2535,2535,2535,Natthi Lindqvist,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3514,PT10M1S,148741,-,WHO AM I? *in 10:00*,uxr6pWVpUpI,2940423.0
2536,2536,2536,Five Nights at Freddy's,UC-lHJZR3Gqxm24_Vd_AJ5Yw,7231,PT23M40S,376238,-,2014 PEWDIEPIE IS BACK!,f-EJKZUI2f8,6510846.0
2537,2537,2537,YouTube Gaming,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2107,PT4M43S,144035,-,ADVENTURES OF DONALD! (Disney Infinity),N0cY6b8IcXI,3807310.0
2538,2538,2538,Garry's Mod,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1410,PT8M4S,67952,-,FREE KISSES! - Serious Roleplaying (Gmod) w/ Cry,uRlcwFioQM8,4237781.0
2539,2539,2539,HoÃ ng BÃ¹i,UC-lHJZR3Gqxm24_Vd_AJ5Yw,6890,PT10M34S,314233,-,PLEASE BUY THIS!,NrWjXyGJzoI,5954138.0
2540,2540,2540,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1820,PT4M52S,114998,-,FIVE NIGHTS AT FREDDY'S ON DRUGS. -- Deep Dream,MNM270hOKLI,3150196.0
2541,2541,2541,Portal 2,UC-lHJZR3Gqxm24_Vd_AJ5Yw,89,PT18M52S,4356,-,Portal 2 DLC - DOPEFISH & PEWDIEPIE - Part 3,SPgVUYM6O1Q,500038.0
2542,2542,2542,Dark Souls,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1148,PT13M46S,141141,-,WE DID IT!! - Dark Souls - Part 15,JpIH9ONamvU,3763131.0
2543,2543,2543,Battlefield 1,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4720,PT7M35S,253680,-,SHOVEL.mov,sLa2LMHcjW0,5481844.0
2544,2544,2544,GeneraÅ? Kenobi,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3553,PT10M13S,206039,-,THIS MAN SHOULD'VE BEEN IN YOUTUBE REWIND.,CvyzBMTQa40,3025505.0
2545,2545,2545,The Walking Dead: Season Two,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2285,PT24M32S,169470,-,IT WAS ALL JUST DREAM?! - The Walking Dead: Season 2: Episode 5 - Part 3,zsvB_pQUMD4,5744767.0
2546,2546,2546,Undertale,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1236,PT47M41S,76478,-,UNDERTALE - Part 2,N1WhDkyRGDg,3030259.0
2547,2547,2547,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,50,PT14M32S,6108,-,Amnesia: Playthrough Part: 29 - MOO SAYS THE COW!,U8niNAKs1Ds,346270.0
2548,2548,2548,Cry of Fear,UC-lHJZR3Gqxm24_Vd_AJ5Yw,164,PT13M58S,21833,-,ONE DOES NOT SIMPLY RIDE A ZOMBIE INTO MORDOR! - Cry Of Fear - Part 6,C2W_W0XQUGk,958374.0
2549,2549,2549,Bloodborne,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1526,PT9M14S,166670,-,I LOSE MY SH!T - Bloodborne Gameplay - Part 4,1Z6wByiH0Mk,4898111.0
2550,2550,2550,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,14302,PT4M5S,322016,-,POKÃ?MON PACK OPENING - SICKEST REACTION!! (PARODY),7E0qBskfnNc,6457756.0
2551,2551,2551,Josefine Jonsson,UC-lHJZR3Gqxm24_Vd_AJ5Yw,6301,PT8M40S,349548,-,I REACT TO TUMBLR #PEWDIEPIE (PewDiePie React),TOmuxnye0X0,8856626.0
2552,2552,2552,Guns of Icarus Online,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1560,PT6M40S,82442,-,PIRATES OF THE SKIES! - Guns of Icarus,LQ94jIowzf8,3105436.0
2553,2553,2553,Bloodborne,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1932,PT12M6S,148998,-,EVERYONE WILL BE TERMINATED! - Bloodborne - Part 5,oEhKr8HWy1g,4574609.0
2554,2554,2554,Adeline,UC-lHJZR3Gqxm24_Vd_AJ5Yw,6215,PT14M1S,328994,-,/ The Room / THIS IS GREATEST MOVIE I'VE EVER SEEN,iROLBXa1BkQ,6668293.0
2555,2555,2555,World of Warcraft,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4510,PT8M1S,165076,-,THIS GAME WAS MY CHILDHOOD!! (World of Warcraft),HlPWRDXnjPg,4872140.0
2556,2556,2556,emkabrate,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4241,PT11M38S,212549,-,HARRY POTTER JUNIOR ANNOUNCEMENT REACTION!,xyirz-dXHcg,3991040.0
2557,2557,2557,D4: Dark Dreams Don't Die,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3295,PT22M59S,151106,-,"A Weird Game. For Weird People. (D4: Dark Dreams Don't Die, Gameplay / Walkthrough / Playthrough)",_MjKztERfv0,3320412.0
2558,2558,2558,Bloodborne,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1887,PT11M15S,248066,-,MY MENTAL BREAKDOWN - Bloodborne - Part 2,6qmwPvvkUBw,4857251.0
2559,2559,2559,ksoo,UC-lHJZR3Gqxm24_Vd_AJ5Yw,12483,PT10M13S,489999,-,My Coming Out Story.,f3dmPMImx0E,7644972.0
2560,2560,2560,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,149,PT4M35S,17790,-,BARRELS IN MY MAIL! - Opening Bromail,O-_xlnL3l7E,848843.0
2561,2561,2561,Five Nights at Freddy's 2,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4325,PT11M55S,302320,-,FIVE NIGHTS AT FREDDY'S 2 - BALLON BOY ;_; (NIGHT 2),47zErt2u3NU,7161357.0
2562,2562,2562,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,7338,PT9M1S,287017,-,MOST F*CKED UP GAME IN THE WORLD // 3 Free Games,gBu21qdGDl4,18321153.0
2563,2563,2563,Broforce,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2457,PT21M4S,163846,-,BROFORCE #1,oG6graUz--o,5309505.0
2564,2564,2564,Conker's Bad Fur Day,UC-lHJZR3Gqxm24_Vd_AJ5Yw,775,PT15M59S,40717,-,I'M GONNA KICK YOUR ASS! - Conker's Bad Fur Day (7),uPHlSrR1kbE,2320217.0
2565,2565,2565,Flappy Bird,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4970,PT5M42S,241857,-,Swing Copters - FLAPPY BIRDS SOUL RETURNS.,4veZ2F8Vfeo,5877318.0
2566,2566,2566,Hiburan,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3443,PT3M46S,271859,-,Time For Some Honesty!,YrBnjg3efNo,3491561.0
2567,2567,2567,Happy Wheels,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2230,PT13M29S,79737,-,WALKING IN HAPPY WHEELS! - Happy Wheels - Part 56,8OK9WvurggM,5457823.0
2568,2568,2568,Jiroux,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3290,PT11M1S,240702,-,WHO WORE IT BETTER? - LWIAY - #0014,0JJr9uZodg8,4511790.0
2569,2569,2569,The Walking Dead,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1431,PT13M22S,160406,-,The Walking Dead 400 Days Gameplay DLC (Vince) Part 2,hTwujtJfyOY,3159520.0
2570,2570,2570,Amnesia: A Machine for Pigs,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2742,PT3M18S,170048,-,Amnesia: A Machine For Pigs Scary Moments Montage,yUFsmtGWcfY,4502141.0
2571,2571,2571,Lucy withClover,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3601,PT13M24S,161371,-,They say this game is hard..,9TW_vbG7OEM,3971187.0
2572,2572,2572,Blog & Orang,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4560,PT6M15S,388597,-,VOLCANO ERUPTION!,-u0FiM7Kwyg,8546383.0
2573,2573,2573,Yandere Simulator,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3387,PT6M5S,235113,-,PANTSU 4 SENPAI (Yandere Simulator Part 2),Q2YRv091PRo,9295501.0
2574,2574,2574,Slender,UC-lHJZR3Gqxm24_Vd_AJ5Yw,982,PT8M54S,57480,-,Slender: Hospice - Part 1 - WE'RE BACK! :D,gk7LJOBRWlM,3332898.0
2575,2575,2575,SpeedRunners,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1196,PT17M41S,107968,-,"YOUTUBER COMPETITION, WHO'S THE BEST?! - SpeedRunners - Part 1",t8Tm3CCviZI,2911087.0
2576,2576,2576,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,75,PT11M20S,11297,-,SCARED SHITLESS! - Nosferatu - Part 3,PUphNi8xeK8,405757.0
2577,2577,2577,Unknown Person,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2810,PT11M3S,184307,-,MY FIRST TIME...,Zbr8bRUDdv8,3340174.0
2578,2578,2578,Paloma Barclay,UC-lHJZR3Gqxm24_Vd_AJ5Yw,10666,PT10M4S,349386,-,A Message To All My Haters...,0ORYZ3Lch2M,5705681.0
2579,2579,2579,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1010,PT12M13S,82043,-,FREAKY NEW STORY! - Amnesia: Rain (1),0WHrg1VHjJo,3019498.0
2580,2580,2580,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,9256,PT6M4S,327975,-,Who Made This Game?! AND WHY!?!,KKMlZFZ_GrI,15249150.0
2581,2581,2581,Journey,UC-lHJZR3Gqxm24_Vd_AJ5Yw,489,PT20M10S,55128,-,DEEP OCEAN IN THE DESERT?! - Journey - Part 3,9KqEdZiaCbY,2018964.0
2582,2582,2582,Jolly Frankle,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2097,PT11M49S,181528,-,THE BEST KISS [8/22],JG8GBsqacXE,3370945.0
2583,2583,2583,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1279,PT14M43S,73331,-,GREATEST STORY EVER TOLD - Overcast: Walden and the Werewolf,MjW9SStz2cs,1941165.0
2584,2584,2584,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,56,PT11M24S,3765,-,Amnesia DLC: Justine Part 3 - HIPSTER PEW IS BACK!,dg587kRuGas,144460.0
2585,2585,2585,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,582,PT13M55S,38149,-,SCARIEST EPISODE!!! - Amnesia: Custom Story - Part 6 - Tenebris Lake,x0v1k8c53SY,2078668.0
2586,2586,2586,Cry of Fear,UC-lHJZR3Gqxm24_Vd_AJ5Yw,126,PT14M53S,16966,-,MTV CRIBS! - Cry Of Fear - Playthrough - Part 26,YSr5mo8_WDc,713942.0
2587,2587,2587,T Notion,UC-lHJZR3Gqxm24_Vd_AJ5Yw,5721,PT11M13S,253743,-,WHERE IS PEE STORED? [MEME REVIEW] ð??? ð??? #7,8B2dwVbTKDg,3990721.0
2588,2588,2588,South Park: The Fractured But Whole,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2836,PT15M16S,196286,-,SMELL FARTS IN VIDEO GAMES!,G1nCSPsrK04,4753890.0
2589,2589,2589,Silent Hill,UC-lHJZR3Gqxm24_Vd_AJ5Yw,304,PT15M7S,22488,-,MONKEYS EVERYWHERE! D: - Silent Hill - Part 8,b5O8MTWRHig,830392.0
2590,2590,2590,YouTube Gaming,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1359,PT5M10S,66392,-,HATERS GONNA HATE - QWOP (flash game),ZCPeXCRdcPI,4898701.0
2591,2591,2591,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3261,PT22M40S,124356,-,Eternally Us,-oCOuKk2H1Y,4652456.0
2592,2592,2592,Blog & Orang,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2399,PT7M52S,116491,-,MAKE LOVE TO A FLY!? (Swap The Fly),iGGURBJrJz0,2829800.0
2593,2593,2593,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1530,PT18M47S,74835,-,"Draw My Thing w/ InTheLittleWood, Maxmoefoe, Cinnamontoastken, & PewDiePie",2FKQAyZ6zpA,4848156.0
2594,2594,2594,Bully,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4591,PT19M59S,160844,-,COME AT ME BRO! - Bully: Scholarship Edition - Part 1 - Lets Play / Playthrough / Walkthrough,EjdnJ-Meu3I,11242003.0
2595,2595,2595,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2542,PT3M40S,178464,-,TOP 7 THINGS YOU CAN FIST (Social Experiment),EtwBOaosoU0,2675831.0
2596,2596,2596,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3407,PT8M59S,288685,-,MY KISS WITH HARRY STYLES!,AkAPcXsLPBA,7998486.0
2597,2597,2597,Batman: The Telltale Series,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4779,PT105M50S,109603,-,BATMAN WANTS BATBOOTY **Batman Telltale - Part 1**,Igbv2F6xyCA,3183094.0
2598,2598,2598,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3138,PT1M26S,142324,-,Plug & Play Animated.,lONpqi8XB5I,3345183.0
2599,2599,2599,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1710,PT4M17S,135834,-,FROODAY DE 13th!,z0JuGFUXtJA,3995372.0
2600,2600,2600,17,UC-lHJZR3Gqxm24_Vd_AJ5Yw,0,PT18M34S,0,-,LEVEL 2 | WEâ??RE NOT ALONE - YouTube,_AatGduGclc,18133771.0
2601,2601,2601,spoilt milk,UC-lHJZR3Gqxm24_Vd_AJ5Yw,7913,PT14M13S,413882,-,How to: RESPECT WOMEN!,NsevBxOWFXs,6733100.0
2602,2602,2602,Call of Duty: Black Ops,UC-lHJZR3Gqxm24_Vd_AJ5Yw,60,PT3M15S,4877,-,Black Ops: Wager Match: Daytage: Lazytage #2,F_xWajDyq18,192912.0
2603,2603,2603,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,52,PT6M57S,4504,-,Amnesia: Through The Portal: Custom Story: Part 5 - FINAL,K7Mg5n4BDyo,222237.0
2604,2604,2604,YouTube Gaming,UC-lHJZR3Gqxm24_Vd_AJ5Yw,584,PT12M13S,53139,-,TRUE ENDING! - The Witch's House - Part 6 - Playthrough,Y5WkldjnqUE,1889239.0
2605,2605,2605,Restu Dewanto,UC-lHJZR3Gqxm24_Vd_AJ5Yw,6397,PT10M1S,415422,-,REACTING TO SPICY PEWDIEPIE MEMES,yD4ZZgZToKw,9438314.0
2606,2606,2606,Komedi,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2673,PT6M46S,420497,-,MAKING MY FANS WISHES COME TRUE! | PewDiePie,YsCaIFcgjUs,8430527.0
2607,2607,2607,Grand Theft Auto IV,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4734,PT9M59S,190274,-,THE ANIMALS ARE LOOSE! - Smosh & Pewds Plays: GTAIV,LBcke5Btoss,12977425.0
2608,2608,2608,Nightmare House 2,UC-lHJZR3Gqxm24_Vd_AJ5Yw,65,PT10M54S,8306,-,Nightmare House 2: Playthrough - Part 3 - SWEAR FREE EPISODE!,ZyUqPEMOhlM,432664.0
2609,2609,2609,Flappy Bird,UC-lHJZR3Gqxm24_Vd_AJ5Yw,20437,PT9M46S,868127,-,FLAPPY BIRD - DONT PLAY THIS GAME!,lQz6xhlOt18,35056317.0
2610,2610,2610,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2928,PT5M21S,275006,-,TAPE CHALLENGE,gNKktRXpW6w,7167240.0
2611,2611,2611,Blog & Orang,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3425,PT1M42S,262307,-,I HATE PEWDIEPIE (Animated),JCtkkCajtto,6722170.0
2612,2612,2612,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,624,PT13M58S,57592,-,SPIDER HAIR MAN - Paranoiac (5),VKZ33rNKzNU,1771959.0
2613,2613,2613,Flappy Bird,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4240,PT11M6S,217324,-,Worst Game Ever Made? // 3 Games w/ Pewds,HFCIneodFsY,11804195.0
2614,2614,2614,YouTube Gaming,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1433,PT3M11S,112048,-,Disney Infinity: FAN TOY BOX COMPETITION!,yvvXNe4XUSY,3264415.0
2615,2615,2615,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,199,PT13M57S,24033,-,AMNESIA CONTINUES! - Amnesia: Custom Story: Lost The Lights - Part 3,qdn0CebVy9I,743121.0
2616,2616,2616,Fahrenheit,UC-lHJZR3Gqxm24_Vd_AJ5Yw,345,PT17M52S,28709,-,She's Trolling Us! - Fahrenheit / Indigo Prophecy - Part 11,1iO8afbn9qU,1118385.0
2617,2617,2617,Blog & Orang,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4667,PT7M11S,227195,-,Is Pewdiepie Hitler?,hGEe4vEiRZk,4860421.0
2618,2618,2618,Ikenie no Yoru,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1575,PT10M3S,96580,-,WE'RE GHOSTHUNTERS! - Ikenie No Yoru (5),pIYLGzGdTjY,7449272.0
2619,2619,2619,Scribblenauts Unlimited,UC-lHJZR3Gqxm24_Vd_AJ5Yw,584,PT10M32S,36908,-,I'M IN LOVE WITH CTHULU - Scribblenauts: Unlimited (14),p3JuWnkjzXk,1956366.0
2620,2620,2620,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2423,PT7M46S,354797,-,I TRY A BREAST ENLARGER (5 Weird Stuff Online - Part 05),neOQSX-pBXE,7702685.0
2621,2621,2621,Godzilla,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2358,PT6M3S,124115,-,GODZILLA PLAYS GODZILLA,xthOjZTfqdE,2760280.0
2622,2622,2622,Roblox,UC-lHJZR3Gqxm24_Vd_AJ5Yw,5283,PT7M3S,220904,-,NEW POKEMON GO GAME (FEELS SO REAL),lURhVaIju5E,5499633.0
2623,2623,2623,The Walking Dead,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2789,PT16M20S,319587,-,The Walking Dead 400 Days Gameplay DLC (Bonnie) Part 1 Walkthrough Playthrough Let's Play,qoFeSkbUxEs,4784231.0
2624,2624,2624,DreadOut,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3497,PT14M28S,162501,-,DreadOut - Part 1 - Indonesian Horror Game,5qoTI_Uu-mU,10516315.0
2625,2625,2625,The Evil Within,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1018,PT17M44S,122557,-,WHEN HE DOESNT BUY YOU CHOCOLATE - The Evil Within (Chapter 4),s8ejJi6oieY,3758427.0
2626,2626,2626,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,84,PT12M32S,8324,-,TWILIGHT? GO F*CK YOURSELF! - Nosferatu - Part 5,AjtWDWezTlI,309688.0
2627,2627,2627,YK Drasozak,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1988,PT13M20S,210669,-,YOUTUBE'S SECRET UNCOVERED!,8piA_MQ5gQQ,2717757.0
2628,2628,2628,Uncharted 4: A Thief's End,UC-lHJZR3Gqxm24_Vd_AJ5Yw,1058,PT47M12S,110067,-,GUESS WHO'S BACK!? - Uncharted 4 - Part 4,GmrUYRPR5xw,3257511.0
2629,2629,2629,Marian Kizej,UC-lHJZR3Gqxm24_Vd_AJ5Yw,64646,PT1M36S,762436,-,My Response,cLdxuaxaQwc,10701771.0
2630,2630,2630,Town of Salem,UC-lHJZR3Gqxm24_Vd_AJ5Yw,4563,PT7M32S,245948,-,KILL PEWDIEPIE - (Town of Salem),3Vg5N2JUaSs,6248647.0
2631,2631,2631,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,2000,PT5M39S,273906,-,POWERPUFF GIRLS IN REAL LIFE,X8avqq2iOBM,5780931.0
2632,2632,2632,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,39,PT12M33S,5465,-,Amnesia: Playthrough Part: 31 - DANIEL DID SOME NASTY SHIT,9CHFSG55-Pg,300268.0
2633,2633,2633,Deadpool,UC-lHJZR3Gqxm24_Vd_AJ5Yw,5883,PT15M22S,158994,-,Deadpool - BEST FANGIRL EVER? - Part 4,1pigvWPociY,13156974.0
2634,2634,2634,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3366,PT4M10S,183558,-,TONGUE IS CRAVING DAT BOOTY! - (Facerig - Part 4),m3KcDfURFvQ,5717753.0
2635,2635,2635,Komedi,UC-lHJZR3Gqxm24_Vd_AJ5Yw,734,PT8M21S,61241,-,BARBIES AND POTATOES! - (QnA & Mailtime) - (Fridays With PewDiePie - Part 44),KnR468bEU8w,2162115.0
2636,2636,2636,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3442,PT8M33S,239734,-,F%CK. THIS. SHIT. F%CK. | PewDiePie,Ib-gygD19pQ,8058074.0
2637,2637,2637,Harambe,UC-lHJZR3Gqxm24_Vd_AJ5Yw,6247,PT7M0S,483916,-,I CALL OUT MY #1 HATER!,zH2J3pluADw,8894665.0
2638,2638,2638,Blacklight: Tango Down,UC-lHJZR3Gqxm24_Vd_AJ5Yw,421,PT5M37S,14687,-,Blacklight Tango Down: Team Deathmatch 38-4 (PC Gameplay/Commentary),0U6ZgImZ5vo,908817.0
2639,2639,2639,Game,UC-lHJZR3Gqxm24_Vd_AJ5Yw,3218,PT5M46S,191986,-,IKEA SIMULATOR 2015,Px8FPY6UXaY,5593487.0
2640,2640,2640,Amnesia: The Dark Descent,UC-lHJZR3Gqxm24_Vd_AJ5Yw,62,PT10M14S,10488,-,Amnesia: Playthrough Part: 8 - THERE'S SOMETHING SWIMMING IN THE WATER D:,r5iVqFjLn08,654001.0
